Roto_Rank,Roto_Rank_Bat,Season,Points,Total_Zn,Total_Z,Name,Team,Age,BA,R,RBI,HR,SB,BA_zscore,R_zscore,RBI_zscore,HR_zscore,SB_zscore,Roto_Rank_Pit,K,ERA,WHIP,Saves,Wins,K_zscore,ERA_zscore,WHIP_zscore,Saves_zscore,Wins_zscore
401,,2019.0,172.0,127.03520982580338,2.424730695002119,Dallas Keuchel,Braves,31.0,,,,,,,,,,,153.0,91.0,3.75,1.3725490196078431,0.0,8.0,0.7127232924455866,-0.42817617175251893,-0.2591088882598078,-0.2768052875366609,1.3015276300808662
402,248.0,2019.0,200.0,189.03184730335033,2.424645963449901,Jose Martinez,Cardinals,30.0,0.26899999999999996,45.0,42.0,10.0,3.0,0.6419648160727064,0.6949971756471962,0.64489169300794,0.30909755702751157,0.1336947216945471,,,,,,,,,,,
403,249.0,2019.0,164.0,145.753336685555,2.4195694993628845,Austin Riley,Braves,22.0,0.226,41.0,49.0,18.0,0.0,0.32539593009016216,0.5644565118155357,0.8787657540548303,1.0927251663930337,-0.44177386299067756,,,,,,,,,,,
404,,2019.0,203.0,80.61698106722216,2.4049207654258344,Yusmeiro Petit,Athletics,34.0,,,,,,,,,,,154.0,71.0,2.71,0.8072289156626506,0.0,5.0,0.3439761603368678,-0.6819879913067836,-1.1304065201367495,-0.2768052875366609,0.5253553811820946
405,,2019.0,172.0,123.52968439404708,2.3933220536322546,Jake Arrieta,Phillies,33.0,,,,,,,,,,,155.0,110.0,4.64,1.4792899408284026,0.0,8.0,1.0630330679488695,-0.21097182617242713,-0.09459481696675287,-0.2768052875366609,1.3015276300808662
406,250.0,2019.0,194.0,299.685886172529,2.3898118397983863,Yolmer Sanchez,White Sox,27.0,0.252,59.0,43.0,2.0,5.0,0.5168096751028635,1.1518894990580077,0.6783022731574958,-0.47453005233801065,0.5173404448180302,,,,,,,,,,,
407,,2019.0,163.0,98.3594337531161,2.383743718225406,Michael Lorenzen,Reds,27.0,,,,,,,,,,,156.0,85.0,2.92,1.1552346570397112,7.0,1.0,0.602099152812971,-0.6307375277429417,-0.5940438890798342,1.0664040992725936,-0.5095409506829345
408,,2019.0,158.0,76.65077812053377,2.3786471058922345,Oliver Drake,Rays,32.0,,,,,,,,,,,157.0,70.0,3.21,0.9821428571428571,2.0,5.0,0.32553880373143185,-0.5599630780595409,-0.8608210199388984,0.10696882298026894,0.5253553811820946
409,251.0,2019.0,193.0,164.03024814230687,2.3770048072803003,Pedro Severino,Orioles,25.0,0.249,37.0,44.0,13.0,3.0,0.49472347375524406,0.4339158479838753,0.7117128533070516,0.6029579105395825,0.1336947216945471,,,,,,,,,,,
410,252.0,2019.0,181.0,210.1950444656934,2.3700297259162086,Jake Bauers,Indians,23.0,0.226,46.0,43.0,12.0,3.0,0.32539593009016216,0.7276323416051113,0.6783022731574958,0.5050044593688922,0.1336947216945471,,,,,,,,,,,
411,,2019.0,164.0,131.17217660995075,2.3563075643686413,Matt Strahm,Padres,27.0,,,,,,,,,,,158.0,118.0,4.71,1.2521891418563922,0.0,6.0,1.2105319207923568,-0.1938883383178131,-0.44461312864678054,-0.2768052875366609,0.7840794641483517
412,,2019.0,166.0,43.488414931163696,2.340318497401719,Tyler Duffey,Twins,28.0,,,,,,,,,,,159.0,82.0,2.5,1.013986013986014,0.0,5.0,0.5467870829966631,-0.7332384548706256,-0.8117428658889967,-0.2768052875366609,0.5253553811820946
413,,2019.0,75.0,0.6712620191225851,2.309885458242394,Andrew Miller,Cardinals,34.0,,,,,,,,,,,160.0,70.0,4.45,1.3284132841328413,6.0,5.0,0.32553880373143185,-0.2573412932063792,-0.32713293610835986,0.8745170440141287,0.5253553811820946
414,253.0,2019.0,155.0,153.17309409810736,2.3092003007874893,JaCoby Jones,Tigers,27.0,0.235,39.0,26.0,11.0,7.0,0.39165453413302015,0.4991861798997055,0.1103224106150482,0.4070510081982019,0.9009861679415134,,,,,,,,,,,
415,254.0,2019.0,203.0,134.27374481904678,2.2941358998700054,Pablo Sandoval,Giants,32.0,0.268,42.0,41.0,14.0,1.0,0.6346027489568337,0.5970916777734508,0.6114811128583844,0.7009113617102727,-0.249951001428936,,,,,,,,,,,
416,,2019.0,160.0,98.66912221384302,2.291583206704243,Freddy Peralta,Brewers,23.0,,,,,,,,,,,161.0,115.0,5.29,1.4588235294117646,1.0,7.0,1.1552198509760492,-0.05233943895101163,-0.12613860194076945,-0.08491823227819599,1.0428035471146089
417,255.0,2019.0,173.0,153.42385459978783,2.266423253472218,Tim Beckham,Mariners,29.0,0.237,39.0,47.0,15.0,1.0,0.40637866836476644,0.4991861798997055,0.8119445937557188,0.7988648128809629,-0.249951001428936,,,,,,,,,,,
418,256.0,2019.0,193.0,180.78664513835272,2.266234435761162,J.P. Crawford,Mariners,24.0,0.226,43.0,46.0,7.0,5.0,0.32539593009016216,0.629726843731366,0.778534013606163,0.015237203515440743,0.5173404448180302,,,,,,,,,,,
419,,2019.0,105.0,46.96074120736164,2.2546841622407974,Jairo Diaz,Rockies,28.0,,,,,,,,,,,162.0,63.0,4.53,1.311188811188811,5.0,6.0,0.19647730749338027,-0.2378173070868204,-0.3536800947565813,0.6826299887556637,0.7840794641483517
420,,2019.0,104.0,44.97239599685811,2.2546609712488834,Ty Buttrey,Angels,26.0,,,,,,,,,,,163.0,84.0,3.98,1.2760055478502081,2.0,6.0,0.583661796207535,-0.37204471165878733,-0.4079061762539404,0.10696882298026894,0.7840794641483517
421,257.0,2019.0,194.0,114.72433264624794,2.2217617136789296,Derek Dietrich,Reds,29.0,0.187,41.0,43.0,19.0,1.0,0.03827531257111008,0.5644565118155357,0.6783022731574958,1.190678617563724,-0.249951001428936,,,,,,,,,,,
422,,2019.0,99.0,34.70182465435373,2.2092217243772363,Matt Albers,Brewers,36.0,,,,,,,,,,,164.0,57.0,5.13,1.385135135135135,4.0,8.0,0.08585316786076462,-0.09138741119012932,-0.2397105817482774,0.49074293349719883,1.3015276300808662
423,,2019.0,117.0,31.024851862895453,2.1662118202868457,Ryan Pressly,Astros,30.0,,,,,,,,,,,165.0,72.0,2.32,0.9057301293900185,3.0,2.0,0.3624135169423037,-0.7771674236396329,-0.9785918691828525,0.29885587823873383,-0.25081686771667727
424,258.0,2019.0,168.0,122.379580971721,2.1300766334797205,Tyler Naquin,Indians,28.0,0.28800000000000003,34.0,34.0,10.0,4.0,0.7818440912742963,0.33601035011013,0.3776070518114941,0.30909755702751157,0.32551758325628866,,,,,,,,,,,
425,,2019.0,165.0,141.95581481049382,2.1229232798924524,Alex Young,Diamondbacks,25.0,,,,,,,,,,,166.0,71.0,3.56,1.1913357400722022,0.0,7.0,0.3439761603368678,-0.4745456387864711,-0.5384032211911652,-0.2768052875366609,1.0428035471146089
426,259.0,2019.0,236.0,186.727934100703,2.1217280554826425,Melky Cabrera,Pirates,34.0,0.28,43.0,47.0,7.0,2.0,0.7229475543473113,0.629726843731366,0.8119445937557188,0.015237203515440743,-0.058128139867194444,,,,,,,,,,,
427,260.0,2019.0,144.0,92.67275815480471,2.11766706843449,Josh VanMeter,Reds,24.0,0.237,33.0,23.0,8.0,9.0,0.40637866836476644,0.30337518415221487,0.010090670166380978,0.11319065468613103,1.2846318910649965,,,,,,,,,,,
428,261.0,2019.0,168.0,56.35957103092164,2.1152697945189147,Will Smith,Dodgers,24.0,0.253,30.0,42.0,15.0,2.0,0.5241717422187366,0.20546968627846954,0.64489169300794,0.7988648128809629,-0.058128139867194444,,,,,,,,,,,
429,,2019.0,155.0,163.83946719955537,2.102646677432916,Trevor Williams,Pirates,27.0,,,,,,,,,,,167.0,113.0,5.38,1.418732782369146,0.0,7.0,1.1183451377651774,-0.030374954566507996,-0.1879283255232827,-0.2768052875366609,1.0428035471146089
430,262.0,2019.0,191.0,161.06906862545569,2.096590686664206,Chad Pinder,Athletics,27.0,0.24,45.0,47.0,13.0,0.0,0.42846486971238584,0.6949971756471962,0.8119445937557188,0.6029579105395825,-0.44177386299067756,,,,,,,,,,,
431,263.0,2019.0,135.0,117.727319812513,2.057438805811989,Victor Reyes,Tigers,24.0,0.304,29.0,25.0,3.0,9.0,0.8996371651282661,0.1728345203205544,0.07691183046549246,-0.3765766011673204,1.2846318910649965,,,,,,,,,,,
432,264.0,2019.0,172.0,173.92769207303536,2.01748504252859,Jose Peraza,Reds,25.0,0.239,37.0,33.0,6.0,7.0,0.42110280259651267,0.4339158479838753,0.3441964716619384,-0.08271624765524954,0.9009861679415134,,,,,,,,,,,
433,,2019.0,160.0,87.81208487530041,2.0169684226323854,Chad Green,Yankees,28.0,,,,,,,,,,,168.0,98.0,4.17,1.2318840579710144,2.0,4.0,0.8417847886836383,-0.32567524462483516,-0.47590826812780546,0.10696882298026894,0.26663129821583725
434,265.0,2019.0,246.0,209.2518278611124,2.0055939806022716,Joe Panik,- - -,28.0,0.244,50.0,39.0,5.0,4.0,0.45791313817587836,0.8581730054367717,0.5446599525592728,-0.18066969882593983,0.32551758325628866,,,,,,,,,,,
435,,2019.0,86.0,5.735917245125084,2.000283342117971,Colin Poche,Rays,25.0,,,,,,,,,,,169.0,72.0,4.7,1.015625,2.0,5.0,0.3624135169423037,-0.1963288365827579,-0.8092167844305459,0.10696882298026894,0.5253553811820946
436,266.0,2019.0,237.0,177.91225648669223,1.979734285279645,Robinson Cano,Mets,36.0,0.256,46.0,39.0,13.0,0.0,0.546257943566356,0.7276323416051113,0.5446599525592728,0.6029579105395825,-0.44177386299067756,,,,,,,,,,,
437,267.0,2019.0,154.0,110.96798149570594,1.9743284713936666,Ronny Rodriguez,Tigers,27.0,0.221,29.0,43.0,14.0,3.0,0.28858559451079646,0.1728345203205544,0.6783022731574958,0.7009113617102727,0.1336947216945471,,,,,,,,,,,
438,,2019.0,132.0,41.861527937829926,1.9655694240011532,Trevor Gott,Giants,26.0,,,,,,,,,,,170.0,57.0,4.44,1.1111111111111112,1.0,7.0,0.08585316786076462,-0.259781791471324,-0.6620491498326516,-0.08491823227819599,1.0428035471146089
439,,2019.0,76.0,-11.887275311217026,1.9629649247933327,Brent Suter,Brewers,29.0,,,,,,,,,,,171.0,15.0,0.49,0.6077348066298343,0.0,4.0,-0.6885158095675449,-1.2237786061245408,-1.4378761175571604,-0.2768052875366609,0.26663129821583725
440,,2019.0,119.0,55.649196010007756,1.9627938980781854,Matt Magill,- - -,29.0,,,,,,,,,,,172.0,64.0,4.09,1.4143426294820716,5.0,5.0,0.2149146640988162,-0.34519923074439396,-0.19469463329721698,0.6826299887556637,0.5253553811820946
441,,2019.0,136.0,39.287198596910876,1.950925758471994,Sam Dyson,- - -,31.0,,,,,,,,,,,173.0,55.0,3.32,1.0628019323671498,2.0,5.0,0.048978454649892735,-0.5331175971451476,-0.7365055025145901,0.10696882298026894,0.5253553811820946
442,268.0,2019.0,241.0,137.68202114279873,1.949605128923227,Luis Arraez,Twins,22.0,0.33399999999999996,54.0,28.0,4.0,2.0,1.1204991786044598,0.9887136692684322,0.1771435709141597,-0.2786231499966301,-0.058128139867194444,,,,,,,,,,,
443,,2019.0,145.0,50.37246728803315,1.9444919512957928,Tyler Skaggs,Angels,27.0,,,,,,,,,,,174.0,78.0,4.29,1.2752525252525253,0.0,7.0,0.47303765657491936,-0.2963892654454969,-0.4090667696974286,-0.2768052875366609,1.0428035471146089
444,269.0,2019.0,151.0,60.002636625079724,1.8977497544554378,Bo Bichette,Blue Jays,21.0,0.311,32.0,21.0,11.0,4.0,0.9511716349393781,0.27074001819429977,-0.0567304901327305,0.4070510081982019,0.32551758325628866,,,,,,,,,,,
445,,2019.0,66.0,-5.34267766486249,1.8864880912383095,Wander Suero,Nationals,27.0,,,,,,,,,,,175.0,81.0,4.54,1.2658227848101267,1.0,6.0,0.5283497263912272,-0.2353768088218756,-0.42360032415505094,-0.08491823227819599,0.7840794641483517
446,270.0,2019.0,197.0,123.75642553025668,1.8736097117311998,Jesus Aguilar,- - -,29.0,0.23600000000000002,39.0,50.0,12.0,0.0,0.3990166012488935,0.4991861798997055,0.912176334204386,0.5050044593688922,-0.44177386299067756,,,,,,,,,,,
447,271.0,2019.0,184.0,180.08968762219382,1.8647982996432129,Brandon Drury,Blue Jays,26.0,0.218,43.0,41.0,15.0,0.0,0.26649939316317706,0.629726843731366,0.6114811128583844,0.7988648128809629,-0.44177386299067756,,,,,,,,,,,
448,,2019.0,45.0,-23.105082623069045,1.8519118881845207,Pedro Strop,Cubs,34.0,,,,,,,,,,,176.0,49.0,4.97,1.2864077669902911,10.0,2.0,-0.06164568498272291,-0.130435383429247,-0.3918737924066856,1.6420652650479883,-0.25081686771667727
449,,2019.0,138.0,85.76258705627593,1.850273232114399,Carlos Carrasco,Indians,32.0,,,,,,,,,,,177.0,96.0,5.29,1.35,1.0,6.0,0.8049100754727663,-0.05233943895101163,-0.2938624858204655,-0.08491823227819599,0.7840794641483517
450,,2019.0,139.0,68.0725976281476,1.8467470739097573,Joshua James,Astros,26.0,,,,,,,,,,,178.0,100.0,4.7,1.32569558101473,1.0,5.0,0.8786595018945101,-0.1963288365827579,-0.3313215865285908,-0.08491823227819599,0.5253553811820946
451,,2019.0,129.0,50.49578175764666,1.8423344352167115,Sean Newcomb,Braves,26.0,,,,,,,,,,,179.0,65.0,3.16,1.3215859030837005,1.0,6.0,0.23335202070425215,-0.5721655693842652,-0.33765561325803833,-0.08491823227819599,0.7840794641483517
452,,2019.0,140.0,124.64496099536251,1.8340708493657822,Spencer Turnbull,Tigers,26.0,,,,,,,,,,,180.0,146.0,4.61,1.438217420661715,0.0,3.0,1.7267779057445634,-0.21829332096726153,-0.15789769494103806,-0.2768052875366609,0.007907215249580005
453,,2019.0,188.0,134.75028585904008,1.8334324381227691,Ross Stripling,Dodgers,29.0,,,,,,,,,,,181.0,93.0,3.47,1.1529933481152992,0.0,4.0,0.7495980056564585,-0.49651012317097476,-0.5974982986161598,-0.2768052875366609,0.26663129821583725
454,272.0,2019.0,187.0,119.69996473946664,1.8297690034276963,Yan Gomes,Nationals,31.0,0.223,36.0,43.0,12.0,2.0,0.30330972874254275,0.4012806820259602,0.6783022731574958,0.5050044593688922,-0.058128139867194444,,,,,,,,,,,
455,273.0,2019.0,172.0,87.46405096414442,1.8241249110868245,Stephen Vogt,Giants,34.0,0.263,30.0,40.0,10.0,3.0,0.5977924133774679,0.20546968627846954,0.5780705327088286,0.30909755702751157,0.1336947216945471,,,,,,,,,,,
456,,2019.0,125.0,183.3387249026581,1.804891094018484,Zack Britton,Yankees,31.0,,,,,,,,,,,182.0,53.0,1.91,1.1456628477905073,3.0,3.0,0.012103741439020854,-0.8772278525023718,-0.6087964065887775,0.29885587823873383,0.007907215249580005
457,274.0,2019.0,193.0,61.10554854100116,1.7890561310288686,Aledmys Diaz,Astros,28.0,0.271,36.0,40.0,9.0,2.0,0.6566889503044531,0.4012806820259602,0.5780705327088286,0.2111441058568213,-0.058128139867194444,,,,,,,,,,,
458,,2019.0,105.0,-2.8331087512614626,1.7864830115304633,Sean Manaea,Athletics,27.0,,,,,,,,,,,183.0,30.0,1.21,0.7876712328767124,0.0,4.0,-0.4119554604860058,-1.0480627310485116,-1.1605497302887813,-0.2768052875366609,0.26663129821583725
459,,2019.0,154.0,160.37543618494294,1.7789669313558718,Adam Plutko,Indians,27.0,,,,,,,,,,,184.0,78.0,4.86,1.2923923006416134,0.0,7.0,0.47303765657491936,-0.15728086434364022,-0.38265015085936416,-0.2768052875366609,1.0428035471146089
460,275.0,2019.0,193.0,126.67416132593968,1.775118875919992,Neil Walker,Marlins,33.0,0.261,37.0,38.0,8.0,3.0,0.5830682791457217,0.4339158479838753,0.5112493724097171,0.11319065468613103,0.1336947216945471,,,,,,,,,,,
461,,2019.0,155.0,159.1662564108661,1.7719652513168007,Griffin Canning,Angels,23.0,,,,,,,,,,,185.0,96.0,4.58,1.2208657047724751,0.0,5.0,0.8049100754727663,-0.22561481576209616,-0.4928902664365048,-0.2768052875366609,0.5253553811820946
462,276.0,2019.0,95.0,97.9628460983744,1.7695424174628698,Richie Martin Jr.,Orioles,24.0,0.20800000000000002,29.0,23.0,6.0,10.0,0.19287872200444592,0.1728345203205544,0.010090670166380978,-0.08271624765524954,1.476454752626738,,,,,,,,,,,
463,,2019.0,132.0,50.40977264894819,1.7688075024877397,Tyler Chatwood,Cubs,29.0,,,,,,,,,,,186.0,74.0,3.76,1.3385826771653542,2.0,5.0,0.3992882301531756,-0.42573567348757413,-0.31145939468462636,0.10696882298026894,0.5253553811820946
464,,2019.0,158.0,209.48753250327422,1.7462198489344516,Jalen Beeks,Rays,25.0,,,,,,,,,,,187.0,89.0,4.31,1.48895292987512,1.0,6.0,0.6758485792347148,-0.29150826891560727,-0.07970176891397389,-0.08491823227819599,0.7840794641483517
465,,2019.0,158.0,98.94934853627741,1.74312827013791,Drew Pomeranz,- - -,30.0,,,,,,,,,,,188.0,137.0,4.85,1.4326923076923077,2.0,2.0,1.5608416962956397,-0.15972136260858524,-0.16641325597009346,0.10696882298026894,-0.25081686771667727
466,277.0,2019.0,136.0,118.72616739715917,1.7363002854729332,Steve Wilkerson,Orioles,27.0,0.225,41.0,35.0,10.0,3.0,0.318033862974289,0.5644565118155357,0.41101763196104985,0.30909755702751157,0.1336947216945471,,,,,,,,,,,
467,,2019.0,160.0,115.84576025959835,1.7265712656555974,Andrew Heaney,Angels,28.0,,,,,,,,,,,189.0,118.0,4.91,1.2933753943217667,0.0,4.0,1.2105319207923568,-0.14507837301891602,-0.3811349611651483,-0.2768052875366609,0.26663129821583725
468,,2019.0,4.0,-14.567662049870963,1.7261991593945756,Matt Ramsey,Angels,29.0,,,,,,,,,,,190.0,1.0,0.0,0.0,0.0,0.0,-0.9466388020436481,-1.3433630211068386,-2.374545261517238,-0.2768052875366609,-0.7682650336491917
469,,2019.0,4.0,-16.517472061382605,1.7261991593945756,Sean Rodriguez,Phillies,34.0,,,,,,,,,,,191.0,1.0,0.0,0.0,0.0,0.0,-0.9466388020436481,-1.3433630211068386,-2.374545261517238,-0.2768052875366609,-0.7682650336491917
470,,2019.0,100.0,29.30265396261858,1.7257394210158825,Buck Farmer,Tigers,28.0,,,,,,,,,,,192.0,73.0,3.72,1.2797619047619047,0.0,6.0,0.38085087354773967,-0.43549766654735345,-0.40211670430909857,-0.2768052875366609,0.7840794641483517
471,,2019.0,162.0,71.47616101451659,1.7244204254704179,Rich Hill,Dodgers,39.0,,,,,,,,,,,193.0,72.0,2.45,1.134020618556701,0.0,4.0,0.3624135169423037,-0.7454409461953497,-0.6267399516535881,-0.2768052875366609,0.26663129821583725
472,,2019.0,147.0,257.5849017574568,1.7238623993530744,Yusei Kikuchi,Mariners,28.0,,,,,,,,,,,194.0,116.0,5.46,1.5198511166253104,0.0,6.0,1.173657207581485,-0.010850968446949159,-0.03208004671294931,-0.2768052875366609,0.7840794641483517
473,278.0,2019.0,185.0,122.32768239668972,1.7211353240785094,Albert Almora Jr.,Cubs,25.0,0.23600000000000002,41.0,32.0,12.0,2.0,0.3990166012488935,0.5644565118155357,0.3107858915123827,0.5050044593688922,-0.058128139867194444,,,,,,,,,,,
474,,2019.0,6.0,-17.203393702086853,1.7077618027891401,Kevin Plawecki,Indians,28.0,,,,,,,,,,,200.0,0.0,0.0,0.0,0.0,0.0,-0.965076158649084,-1.3433630211068386,-2.374545261517238,-0.2768052875366609,-0.7682650336491917
475,,2019.0,2.0,-16.73729158652726,1.7077618027891401,Pablo Sandoval,Giants,32.0,,,,,,,,,,,199.0,0.0,0.0,0.0,0.0,0.0,-0.965076158649084,-1.3433630211068386,-2.374545261517238,-0.2768052875366609,-0.7682650336491917
476,,2019.0,3.0,-15.65236257145769,1.7077618027891401,A.J. Reed,White Sox,26.0,,,,,,,,,,,198.0,0.0,0.0,0.0,0.0,0.0,-0.965076158649084,-1.3433630211068386,-2.374545261517238,-0.2768052875366609,-0.7682650336491917
477,,2019.0,3.0,-15.662207761169858,1.7077618027891401,Jacob Stallings,Pirates,29.0,,,,,,,,,,,197.0,0.0,0.0,0.0,0.0,0.0,-0.965076158649084,-1.3433630211068386,-2.374545261517238,-0.2768052875366609,-0.7682650336491917
478,,2019.0,3.0,-16.246019385210797,1.7077618027891401,Caleb Joseph,Diamondbacks,33.0,,,,,,,,,,,196.0,0.0,0.0,0.0,0.0,0.0,-0.965076158649084,-1.3433630211068386,-2.374545261517238,-0.2768052875366609,-0.7682650336491917
479,,2019.0,3.0,-16.746908282756582,1.7077618027891401,Jesus Sucre,Orioles,31.0,,,,,,,,,,,195.0,0.0,0.0,0.0,0.0,0.0,-0.965076158649084,-1.3433630211068386,-2.374545261517238,-0.2768052875366609,-0.7682650336491917
480,279.0,2019.0,183.0,60.28245223606583,1.7027786874375848,Andrew McCutchen,Phillies,32.0,0.256,45.0,29.0,10.0,2.0,0.546257943566356,0.6949971756471962,0.21055415106371542,0.30909755702751157,-0.058128139867194444,,,,,,,,,,,
481,,2019.0,127.0,16.023909543451165,1.6901809971249415,Adam Kolarek,- - -,30.0,,,,,,,,,,,201.0,45.0,3.27,1.1636363636363636,1.0,6.0,-0.13539511140446667,-0.5453200884698719,-0.5810947881893804,-0.08491823227819599,0.7840794641483517
482,,2019.0,170.0,88.90240192210184,1.680113310228002,Zac Gallen,- - -,23.0,,,,,,,,,,,202.0,96.0,2.81,1.225,0.0,3.0,0.8049100754727663,-0.6575830086573351,-0.48651829838498145,-0.2768052875366609,0.007907215249580005
483,,2019.0,143.0,54.96643548426717,1.6722925349991598,Noe Ramirez,Angels,29.0,,,,,,,,,,,203.0,79.0,3.99,1.1755952380952381,0.0,5.0,0.4914750131803553,-0.3696042133938424,-0.5626632147795283,-0.2768052875366609,0.5253553811820946
484,,2019.0,162.0,149.43727541856376,1.6687009149868461,Chris Archer,Pirates,30.0,,,,,,,,,,,204.0,143.0,5.19,1.4177852348993287,0.0,3.0,1.6714658359282555,-0.07674442160046008,-0.1893887297452115,-0.2768052875366609,0.007907215249580005
485,280.0,2019.0,139.0,124.13141789484337,1.6654972357404514,Harold Castro,Tigers,25.0,0.29100000000000004,30.0,38.0,5.0,4.0,0.8039302926219157,0.20546968627846954,0.5112493724097171,-0.18066969882593983,0.32551758325628866,,,,,,,,,,,
486,281.0,2019.0,157.0,58.21309992239819,1.6555927159991177,Aaron Hicks,Yankees,29.0,0.235,41.0,36.0,12.0,1.0,0.39165453413302015,0.5644565118155357,0.4444282121106056,0.5050044593688922,-0.249951001428936,,,,,,,,,,,
487,,2019.0,110.0,41.44251447022583,1.646568153009714,Justin Wilson,Mets,31.0,,,,,,,,,,,205.0,44.0,2.54,1.3333333333333333,4.0,4.0,-0.1538324680099026,-0.7234764618108461,-0.3195499274957345,0.49074293349719883,0.26663129821583725
488,,2019.0,167.0,171.62908588610912,1.639250662138626,Daniel Norris,Tigers,26.0,,,,,,,,,,,206.0,125.0,4.49,1.332408049965302,0.0,3.0,1.3395934170304085,-0.2475793001465998,-0.32097601724869856,-0.2768052875366609,0.007907215249580005
489,,2019.0,153.0,75.44935346898356,1.6382651548160734,Luke Weaver,Diamondbacks,25.0,,,,,,,,,,,207.0,69.0,2.94,1.076443057722309,0.0,4.0,0.3071014471259959,-0.625856531213052,-0.7154811657978493,-0.2768052875366609,0.26663129821583725
490,,2019.0,135.0,97.35702106523127,1.6366171272622283,Cal Quantrill,Padres,24.0,,,,,,,,,,,208.0,89.0,5.16,1.3009708737864079,0.0,6.0,0.6758485792347148,-0.08406591639529469,-0.36942845502052807,-0.2768052875366609,0.7840794641483517
491,282.0,2019.0,149.0,58.576988953940564,1.6316483644270185,Clint Frazier,Yankees,24.0,0.267,31.0,38.0,12.0,1.0,0.6272406818409605,0.23810485223638464,0.5112493724097171,0.5050044593688922,-0.249951001428936,,,,,,,,,,,
492,,2019.0,58.0,-6.937357381497576,1.6121440008760048,Antonio Senzatela,Rockies,24.0,,,,,,,,,,,209.0,76.0,6.71,1.7552334943639292,0.0,11.0,0.4361629433640475,0.2942113146711574,0.33070221925986226,-0.2768052875366609,2.077699878979638
