Roto_Rank_Pit,Season,Points,Total_Z,Name,Team,Age,K,ERA,WHIP,Saves,Wins,K_zscore,ERA_zscore,WHIP_zscore,Saves_zscore,Wins_zscore
755,2019.0,-19.0,-3.7467270529010723,Alex Cobb,Orioles,31.0,8.0,10.95,1.9008264462809918,0.0,0.0,-0.8175773058055965,1.3289825790077747,0.5550968469018479,-0.2768052875366609,-0.7682650336491917
756,2019.0,-4.0,-3.749841799864957,Luke Gregerson,Cardinals,35.0,2.0,7.94,2.3076923076923075,0.0,0.0,-0.9282014454382121,0.5943926012593744,1.1821774319815181,-0.2768052875366609,-0.7682650336491917
757,2019.0,-3.0,-3.7711429260661267,Ryan Garton,Mariners,29.0,1.0,12.0,1.6666666666666667,0.0,0.0,-0.9466388020436481,1.5852348968269845,0.19419890600964165,-0.2768052875366609,-0.7682650336491917
758,2019.0,-4.0,-3.7711429260661267,Erasmo Ramirez,Red Sox,29.0,1.0,12.0,1.6666666666666667,0.0,0.0,-0.9466388020436481,1.5852348968269845,0.19419890600964165,-0.2768052875366609,-0.7682650336491917
759,2019.0,-21.0,-3.890518477729032,Reed Garrett,Tigers,26.0,10.0,8.22,2.4503311258278146,0.0,0.0,-0.7807025925947246,0.6627265526778303,1.4020190112706248,-0.2768052875366609,-0.7682650336491917
760,2019.0,-8.0,-3.9216093311743747,Shane Carle,Braves,27.0,6.0,9.64,2.197802197802198,0.0,0.0,-0.8544520190164684,1.0092773062999993,1.012809684672054,-0.2768052875366609,-0.7682650336491917
761,2019.0,-19.0,-3.9640358175296906,Paul Blackburn,Athletics,25.0,8.0,10.64,2.090909090909091,0.0,0.0,-0.8175773058055965,1.2533271327944846,0.8480610577437563,-0.2768052875366609,-0.7682650336491917
762,2019.0,-3.0,-4.066331356312359,Adrian Morejon,Padres,20.0,9.0,10.13,2.25,0.0,0.0,-0.7991399492001605,1.1288617212822971,1.0932593646440494,-0.2768052875366609,-0.7682650336491917
763,2019.0,-10.0,-4.071746845286871,Steven Wright,Red Sox,34.0,5.0,8.53,2.459016393442623,0.0,0.0,-0.8728893756219043,0.7383819988911204,1.4154051495879942,-0.2768052875366609,-0.7682650336491917
764,2019.0,-25.0,-4.095375550044624,Tyler Anderson,Rockies,29.0,23.0,11.76,2.1782178217821784,0.0,0.0,-0.5410169567240574,1.526662938468308,0.9826253336664068,-0.2768052875366609,-0.7682650336491917
765,2019.0,-24.0,-4.116672104551798,Odrisamer Despaigne,White Sox,32.0,7.0,9.45,2.366412213740458,0.0,0.0,-0.8360146624110324,0.9629078392660468,1.2726792816888661,-0.2768052875366609,-0.7682650336491917
766,2019.0,-20.0,-4.1673056716222705,Cody Anderson,Indians,28.0,9.0,9.35,2.439024390243903,0.0,0.0,-0.7991399492001605,0.9385028566165984,1.3845925446196596,-0.2768052875366609,-0.7682650336491917
767,2019.0,-44.0,-4.189606734607339,Ty Blach,- - -,28.0,20.0,12.0,2.3333333333333335,0.0,1.0,-0.5963290265403652,1.5852348968269845,1.2216965730203937,-0.2768052875366609,-0.5095409506829345
768,2019.0,-10.0,-4.297586217142199,Stephen Nogosek,Mets,24.0,6.0,10.8,2.258064516129032,0.0,0.0,-0.8544520190164684,1.2923751050336023,1.105688771906276,-0.2768052875366609,-0.7682650336491917
769,2019.0,-7.0,-4.342628915448083,Luis Escobar,Pirates,23.0,2.0,7.94,2.692307692307692,0.0,0.0,-0.9282014454382121,0.5943926012593744,1.774964547564644,-0.2768052875366609,-0.7682650336491917
770,2019.0,-13.0,-4.414128496729714,Rico Garcia,Rockies,25.0,2.0,10.5,2.3333333333333335,0.0,0.0,-0.9282014454382121,1.2191601570852566,1.2216965730203937,-0.2768052875366609,-0.7682650336491917
771,2019.0,-8.0,-4.42332373107121,Dovydas Neverauskas,Pirates,26.0,10.0,10.61,2.417582417582418,0.0,0.0,-0.7807025925947246,1.2460056379996498,1.3515451792909834,-0.2768052875366609,-0.7682650336491917
772,2019.0,-10.0,-4.431580779667453,Reymin Guduan,Astros,27.0,6.0,11.81,2.3529411764705883,0.0,1.0,-0.8544520190164684,1.5388654297930324,1.251917092638357,-0.2768052875366609,-0.5095409506829345
773,2019.0,-1.0,-4.4890455349065475,Ryan Feierabend,Blue Jays,33.0,4.0,11.12,2.3076923076923075,0.0,0.0,-0.8913267322273403,1.3704710495118373,1.1821774319815181,-0.2768052875366609,-0.7682650336491917
774,2019.0,-24.0,-4.598235701373785,Kyle Zimmer,Royals,27.0,18.0,10.8,2.596685082872928,0.0,0.0,-0.6332037397512371,1.2923751050336023,1.6275865354030934,-0.2768052875366609,-0.7682650336491917
775,2019.0,-15.0,-4.608616126304318,Bryan Garcia,Tigers,24.0,7.0,12.15,2.258064516129032,0.0,0.0,-0.8360146624110324,1.6218423708011573,1.105688771906276,-0.2768052875366609,-0.7682650336491917
776,2019.0,-11.0,-4.6152162381182364,Gerson Bautista,Mariners,24.0,7.0,11.0,2.4444444444444446,0.0,0.0,-0.8360146624110324,1.3411850703324992,1.3929461841888524,-0.2768052875366609,-0.7682650336491917
777,2019.0,-13.0,-4.8940789847597275,Corey Oswalt,Mets,25.0,5.0,12.15,2.4193548387096775,0.0,0.0,-0.8728893756219043,1.6218423708011573,1.354276917150813,-0.2768052875366609,-0.7682650336491917
778,2019.0,-2.0,-4.912550416645854,Caleb Frare,White Sox,25.0,3.0,10.13,2.727272727272727,0.0,0.0,-0.9097640888327763,1.1288617212822971,1.8288542853449283,-0.2768052875366609,-0.7682650336491917
779,2019.0,-30.0,-5.050040065381862,Trevor Rosenthal,- - -,29.0,17.0,13.5,2.4503311258278146,0.0,0.0,-0.651641096356673,1.9513096365687124,1.4020190112706248,-0.2768052875366609,-0.7682650336491917
780,2019.0,-3.0,-5.11242613720961,Kendrys Morales,Athletics,36.0,0.0,9.0,3.0,0.0,0.0,-0.965076158649084,0.8530854173435286,2.2491942400311453,-0.2768052875366609,-0.7682650336491917
781,2019.0,-2.0,-5.11242613720961,Tim Federowicz,Rangers,31.0,0.0,9.0,3.0,0.0,0.0,-0.965076158649084,0.8530854173435286,2.2491942400311453,-0.2768052875366609,-0.7682650336491917
782,2019.0,-19.0,-5.138867591108243,Jonny Venters,- - -,34.0,12.0,12.38,2.75,1.0,0.0,-0.7438278793838528,1.677973830894889,1.8638826149021133,-0.08491823227819599,-0.7682650336491917
783,2019.0,-17.0,-5.179688900839368,Ryan Dull,- - -,29.0,15.0,12.79,2.6229508196721314,0.0,0.0,-0.6885158095675449,1.7780342597576275,1.6680685103283435,-0.2768052875366609,-0.7682650336491917
784,2019.0,-10.0,-5.192028416145089,Pat Venditte,Giants,34.0,2.0,16.2,1.9354838709677418,0.0,0.0,-0.9282014454382121,2.610244168103822,0.6085124814172025,-0.2768052875366609,-0.7682650336491917
785,2019.0,-10.0,-5.2223673401014885,Roman Quinn,Phillies,26.0,1.0,8.1,3.225806451612903,0.0,0.0,-0.9466388020436481,0.6334405734984918,2.5972176433734964,-0.2768052875366609,-0.7682650336491917
786,2019.0,-9.0,-5.254588961032032,Brady Rodgers,Astros,28.0,4.0,16.2,2.0,0.0,0.0,-0.8913267322273403,2.610244168103822,0.7079477395150174,-0.2768052875366609,-0.7682650336491917
787,2019.0,-10.0,-5.347250867936655,Luis Ortiz,Orioles,23.0,3.0,10.8,2.903225806451613,0.0,0.0,-0.9097640888327763,1.2923751050336023,2.1000413528844235,-0.2768052875366609,-0.7682650336491917
788,2019.0,-2.0,-5.488795185381882,Fernando Salas,Phillies,34.0,3.0,6.75,3.6363636363636362,0.0,0.0,-0.9097640888327763,0.30397330773093684,3.2299874676323173,-0.2768052875366609,-0.7682650336491917
789,2019.0,-36.0,-5.5519922632254115,Tayler Scott,- - -,27.0,14.0,14.33,2.6086956521739126,0.0,0.0,-0.7069531661729809,2.1538709925591353,1.6460977833074426,-0.2768052875366609,-0.7682650336491917
790,2019.0,-6.0,-5.666458966343203,Jake Barrett,Yankees,27.0,4.0,14.73,2.5,0.0,0.0,-0.8913267322273403,2.251490923156929,1.4785709897730814,-0.2768052875366609,-0.7682650336491917
791,2019.0,-3.0,-5.767628075143849,Brian Dozier,Nationals,32.0,0.0,18.0,2.0,0.0,0.0,-0.965076158649084,3.0495338557938956,0.7079477395150174,-0.2768052875366609,-0.7682650336491917
792,2019.0,-3.0,-5.767628075143849,Daniel Descalso,Cubs,32.0,0.0,18.0,2.0,0.0,0.0,-0.965076158649084,3.0495338557938956,0.7079477395150174,-0.2768052875366609,-0.7682650336491917
793,2019.0,-17.0,-6.037703233853957,Ryan Borucki,Blue Jays,25.0,6.0,10.8,3.3870967741935485,0.0,0.0,-0.8544520190164684,1.2923751050336023,2.845805788618034,-0.2768052875366609,-0.7682650336491917
794,2019.0,-13.0,-6.044538906065709,Alex Reyes,Cardinals,24.0,1.0,15.0,2.6666666666666665,0.0,0.0,-0.9466388020436481,2.31738437631044,1.7354454065257692,-0.2768052875366609,-0.7682650336491917
795,2019.0,-7.0,-6.226064838832918,Huascar Ynoa,Braves,21.0,3.0,18.0,2.3333333333333335,0.0,0.0,-0.9097640888327763,3.0495338557938956,1.2216965730203937,-0.2768052875366609,-0.7682650336491917
796,2019.0,-11.0,-6.228374241198278,Jesse Hahn,Royals,29.0,7.0,13.5,3.095238095238095,0.0,0.0,-0.8360146624110324,1.9513096365687124,2.395979621032681,-0.2768052875366609,-0.7682650336491917
797,2019.0,-14.0,-6.424613736855974,Matt Wotherspoon,Orioles,27.0,2.0,15.43,2.857142857142857,0.0,0.0,-0.9282014454382121,2.4223258017030687,2.0290161685288415,-0.2768052875366609,-0.7682650336491917
798,2019.0,-8.0,-6.461488450066846,Ricardo Pinto,Rays,25.0,0.0,15.43,2.857142857142857,0.0,0.0,-0.965076158649084,2.4223258017030687,2.0290161685288415,-0.2768052875366609,-0.7682650336491917
799,2019.0,-31.0,-6.666702350028829,Dan Jennings,Nationals,32.0,9.0,13.5,3.571428571428571,0.0,1.0,-0.7991399492001605,1.9513096365687124,3.1299065260403607,-0.2768052875366609,-0.5095409506829345
800,2019.0,-5.0,-7.308874575659977,Mark Reynolds,Rockies,35.0,0.0,18.0,3.0,0.0,0.0,-0.965076158649084,3.0495338557938956,2.2491942400311453,-0.2768052875366609,-0.7682650336491917
801,2019.0,-5.0,-7.308874575659977,Hanser Alberto,Orioles,26.0,0.0,18.0,3.0,0.0,0.0,-0.965076158649084,3.0495338557938956,2.2491942400311453,-0.2768052875366609,-0.7682650336491917
802,2019.0,-13.0,-7.746174348699434,Jose Fernandez,Tigers,26.0,2.0,17.18,3.4375,0.0,0.0,-0.9282014454382121,2.8494129980684177,2.9234895840069512,-0.2768052875366609,-0.7682650336491917
803,2019.0,-9.0,-8.388661438279726,Mike Ford,Yankees,26.0,1.0,22.5,3.0,0.0,0.0,-0.9466388020436481,4.1477580750190794,2.2491942400311453,-0.2768052875366609,-0.7682650336491917
804,2019.0,-10.0,-8.64483180848445,Aaron Barrett,Nationals,31.0,1.0,15.43,4.285714285714286,0.0,0.0,-0.9466388020436481,2.4223258017030687,4.230796883551881,-0.2768052875366609,-0.7682650336491917
805,2019.0,-5.0,-9.486885657504908,Ben Lively,Royals,27.0,1.0,27.0,3.0,0.0,0.0,-0.9466388020436481,5.245982294244263,2.2491942400311453,-0.2768052875366609,-0.7682650336491917
806,2019.0,-17.0,-9.492955222149751,Tyler White,Astros,28.0,2.0,21.6,3.8709677419354835,0.0,0.0,-0.9282014454382121,3.928113231174043,3.5915702243516434,-0.2768052875366609,-0.7682650336491917
807,2019.0,-17.0,-9.586864138753162,Sean Gilmartin,Orioles,29.0,1.0,19.29,4.285714285714286,0.0,0.0,-0.9466388020436481,3.3643581319717817,4.230796883551881,-0.2768052875366609,-0.7682650336491917
808,2019.0,-2.0,-10.25735447324218,Nick Rumbelow,Mariners,27.0,2.0,27.0,3.6363636363636362,1.0,0.0,-0.9282014454382121,5.245982294244263,3.2299874676323173,-0.08491823227819599,-0.7682650336491917
809,2019.0,-14.0,-10.339228400366279,Alex Gordon,Royals,35.0,0.0,19.29,4.761904761904762,0.0,0.0,-0.965076158649084,3.3643581319717817,4.964723788559561,-0.2768052875366609,-0.7682650336491917
810,2019.0,-7.0,-11.046569514626473,Austin Romine,Yankees,30.0,0.0,27.0,4.0,0.0,0.0,-0.965076158649084,5.245982294244263,3.790440740547273,-0.2768052875366609,-0.7682650336491917
811,2019.0,-22.0,-11.56031834813185,John Ryan Murphy,Diamondbacks,28.0,0.0,27.0,4.333333333333333,0.0,0.0,-0.965076158649084,5.245982294244263,4.304189574052649,-0.2768052875366609,-0.7682650336491917
812,2019.0,-11.0,-12.554319035835821,Chris Owings,Royals,27.0,0.0,21.6,5.833333333333334,0.0,0.0,-0.965076158649084,3.928113231174043,6.616059324826842,-0.2768052875366609,-0.7682650336491917
813,2019.0,-7.0,-12.569378658537165,Ehire Adrianza,Twins,29.0,1.0,27.0,5.0,0.0,0.0,-0.9466388020436481,5.245982294244263,5.331687241063401,-0.2768052875366609,-0.7682650336491917
814,2019.0,-10.0,-14.784264453592968,Richard Urena,Blue Jays,23.0,0.0,36.0,5.0,0.0,0.0,-0.965076158649084,7.44243073269463,5.331687241063401,-0.2768052875366609,-0.7682650336491917
815,2019.0,-11.0,-16.3255109541091,Chris Rusin,Rockies,32.0,0.0,36.0,6.0,0.0,0.0,-0.965076158649084,7.44243073269463,6.872933741579529,-0.2768052875366609,-0.7682650336491917
816,2019.0,-11.0,-16.3255109541091,Chase De Jong,Twins,25.0,0.0,36.0,6.0,0.0,0.0,-0.965076158649084,7.44243073269463,6.872933741579529,-0.2768052875366609,-0.7682650336491917
817,2019.0,-12.0,-17.866757454625226,Dylan Moore,Mariners,26.0,0.0,36.0,7.0,0.0,0.0,-0.965076158649084,7.44243073269463,8.414180242095657,-0.2768052875366609,-0.7682650336491917
