Rank,Season_bat,Total_Points,Name_bat,Team_bat,Age_bat,Points_bat,G_bat,PA_bat,AB_bat,AVG_bat,H_bat,1B_bat,2B_bat,3B_bat,HR_bat,R_bat,RBI_bat,BB_bat,IBB_bat,SO_bat,HBP_bat,SB_bat,CS_bat,Pitches_bat,Season_pit,Name_pit,Team_pit,Age_pit,Points_pit,W_pit,L_pit,ERA_pit,ER_pit,WAR_pit,G_pit,GS_pit,CG_pit,ShO_pit,SV_pit,BS_pit,IP_pit,H_pit,R_pit,HR_pit,BB_pit,IBB_pit,HBP_pit,BK_pit,SO_pit,TBF_pit,Pitches_pit
965,2002.0,11.0,Mike Restovich,Twins,23.0,11.0,8.0,14.0,13.0,0.308,4.0,3.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,51.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
966,0.0,10.6,Joe Nathan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,Joe Nathan,Giants,27.0,10.6,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,51.0
967,0.0,10.299999999999997,Matt DeWitt,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,Matt DeWitt,Padres,24.0,10.299999999999997,0.0,1.0,1.23,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.1,6.0,2.0,1.0,3.0,0.0,0.0,0.0,5.0,30.0,110.0
968,2002.0,10.299999999999956,Jose Cabrera,Brewers,33.0,-7.0,50.0,20.0,19.0,0.105,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,69.0,2002.0,Jose Cabrera,Brewers,33.0,17.299999999999955,6.0,10.0,6.79,78.0,-1.0,50.0,11.0,0.0,0.0,0.0,1.0,103.1,131.0,84.0,23.0,36.0,9.0,9.0,0.0,61.0,474.0,1809.0
969,2002.0,10.0,Marcus Jensen,Brewers,29.0,10.0,16.0,40.0,35.0,0.114,4.0,3.0,0.0,0.0,1.0,2.0,4.0,4.0,2.0,11.0,0.0,0.0,0.0,145.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
970,2002.0,10.0,Cesar Crespo,Padres,23.0,10.0,25.0,33.0,29.0,0.172,5.0,3.0,2.0,0.0,0.0,5.0,0.0,3.0,0.0,6.0,0.0,3.0,2.0,109.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
971,2002.0,10.0,David Ross,Dodgers,25.0,10.0,8.0,13.0,10.0,0.2,2.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,4.0,1.0,0.0,0.0,53.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972,2002.0,10.0,Donzell McDonald,Royals,27.0,10.0,10.0,27.0,22.0,0.182,4.0,2.0,2.0,0.0,0.0,3.0,1.0,4.0,0.0,5.0,0.0,1.0,0.0,125.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
973,2002.0,9.299999999999997,Shane Nance,Brewers,24.0,0.0,4.0,3.0,3.0,0.333,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,2002.0,Shane Nance,Brewers,24.0,9.299999999999997,0.0,0.0,4.26,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.1,4.0,3.0,1.0,4.0,0.0,0.0,0.0,5.0,27.0,104.0
974,0.0,9.299999999999997,Josh Hancock,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,Josh Hancock,Red Sox,24.0,9.299999999999997,0.0,1.0,3.68,3.0,0.1,3.0,1.0,0.0,0.0,0.0,0.0,7.1,5.0,3.0,1.0,2.0,0.0,0.0,0.0,6.0,28.0,96.0
975,2002.0,9.299999999999997,Victor Alvarez,Dodgers,25.0,-2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,2002.0,Victor Alvarez,Dodgers,25.0,11.299999999999995,0.0,1.0,4.35,5.0,0.3,4.0,1.0,0.0,0.0,0.0,0.0,10.1,9.0,5.0,1.0,2.0,0.0,0.0,0.0,7.0,40.0,141.0
976,0.0,9.0,Eric DuBose,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,Eric DuBose,Orioles,26.0,9.0,0.0,0.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,2.0,1.0,1.0,0.0,1.0,0.0,4.0,25.0,82.0
977,2002.0,9.0,Marlon Byrd,Phillies,24.0,9.0,10.0,36.0,35.0,0.229,8.0,5.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,8.0,0.0,0.0,2.0,134.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
978,2002.0,9.0,Jesse Garcia,Braves,28.0,9.0,39.0,61.0,61.0,0.197,12.0,11.0,1.0,0.0,0.0,6.0,5.0,0.0,0.0,14.0,0.0,0.0,1.0,199.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
979,2002.0,9.0,Marcus Thames,Yankees,25.0,9.0,7.0,13.0,13.0,0.231,3.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,46.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980,0.0,8.599999999999994,Brian Shouse,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,Brian Shouse,Royals,33.0,8.599999999999994,0.0,0.0,6.14,10.0,-0.2,23.0,0.0,0.0,0.0,0.0,0.0,14.2,15.0,10.0,3.0,9.0,1.0,2.0,0.0,11.0,71.0,257.0
981,2002.0,8.0,Luke Hudson,Reds,25.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2002.0,Luke Hudson,Reds,25.0,8.0,0.0,0.0,4.5,3.0,-0.1,3.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,1.0,6.0,0.0,0.0,0.0,7.0,28.0,117.0
982,2002.0,8.0,Juan Brito,Royals,22.0,8.0,9.0,23.0,23.0,0.304,7.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,96.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983,2002.0,8.0,Jose Santiago,Phillies,27.0,0.0,42.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,2002.0,Jose Santiago,Phillies,27.0,8.0,1.0,3.0,6.7,35.0,-0.3,42.0,0.0,0.0,0.0,0.0,1.0,47.0,56.0,35.0,7.0,15.0,1.0,3.0,0.0,30.0,214.0,766.0
984,0.0,8.0,Jeff Austin,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,Jeff Austin,Royals,25.0,8.0,0.0,0.0,4.91,6.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,6.0,0.0,6.0,1.0,0.0,0.0,6.0,52.0,166.0
985,2002.0,8.0,Joe Thurston,Dodgers,22.0,8.0,8.0,15.0,13.0,0.462,6.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986,2002.0,7.600000000000023,Brian Tollberg,Padres,29.0,1.0,12.0,22.0,19.0,0.158,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,76.0,2002.0,Brian Tollberg,Padres,29.0,6.600000000000023,1.0,5.0,6.13,42.0,-0.2,12.0,11.0,0.0,0.0,0.0,0.0,61.2,88.0,47.0,11.0,19.0,2.0,1.0,0.0,33.0,288.0,1000.0
987,0.0,7.599999999999994,Anthony Telford,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,Anthony Telford,Rangers,36.0,7.599999999999994,2.0,1.0,6.46,17.0,-0.2,20.0,0.0,0.0,0.0,1.0,1.0,23.2,30.0,18.0,3.0,15.0,2.0,4.0,0.0,19.0,117.0,464.0
988,2002.0,7.0,Todd Sears,Twins,26.0,7.0,7.0,12.0,12.0,0.333,4.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
989,2002.0,7.0,Wilkin Ruan,Dodgers,23.0,7.0,12.0,11.0,11.0,0.273,3.0,2.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,44.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
990,0.0,7.0,Jerrod Riggan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,Jerrod Riggan,Indians,28.0,7.0,2.0,1.0,7.64,28.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,33.0,53.0,28.0,3.0,18.0,4.0,0.0,1.0,22.0,165.0,632.0
991,2002.0,7.0,Alan Zinter,Astros,34.0,7.0,39.0,44.0,44.0,0.136,6.0,2.0,2.0,0.0,2.0,5.0,3.0,0.0,0.0,19.0,0.0,0.0,0.0,172.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
992,2002.0,7.0,Freddy Sanchez,Red Sox,24.0,7.0,12.0,18.0,16.0,0.188,3.0,3.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,75.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
993,0.0,6.300000000000013,Ricky Bottalico,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,Ricky Bottalico,Phillies,32.0,6.300000000000013,0.0,3.0,4.61,14.0,0.1,30.0,0.0,0.0,0.0,0.0,1.0,27.1,33.0,16.0,3.0,13.0,2.0,2.0,0.0,24.0,128.0,486.0
994,0.0,6.299999999999998,Jeremy Hill,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,Jeremy Hill,Royals,24.0,6.299999999999998,0.0,1.0,3.86,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,9.1,8.0,4.0,1.0,8.0,1.0,0.0,0.0,7.0,43.0,179.0
995,2002.0,6.0,Bobby Smith,Devil Rays,28.0,6.0,18.0,66.0,63.0,0.175,11.0,8.0,2.0,0.0,1.0,4.0,6.0,3.0,0.0,25.0,0.0,0.0,0.0,262.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,0.0,6.0,Travis Miller,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,Travis Miller,Twins,29.0,6.0,0.0,0.0,4.5,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,19.0,64.0
997,2002.0,6.0,Humberto Cota,Pirates,23.0,6.0,7.0,18.0,17.0,0.294,5.0,4.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,57.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
998,2002.0,6.0,Cody Ransom,Giants,26.0,6.0,7.0,4.0,3.0,0.667,2.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,15.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
999,2002.0,6.0,Johnny Estrada,Phillies,26.0,6.0,10.0,19.0,17.0,0.118,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,73.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,2002.0,6.0,Mike Colangelo,Athletics,25.0,6.0,20.0,26.0,23.0,0.174,4.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,87.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001,2002.0,6.0,Mike Mahoney,Cubs,29.0,6.0,16.0,31.0,29.0,0.207,6.0,3.0,3.0,0.0,0.0,2.0,3.0,1.0,1.0,10.0,0.0,0.0,0.0,110.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002,2002.0,6.0,Gerald Williams,Yankees,35.0,6.0,33.0,19.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,64.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003,2002.0,6.0,Craig Monroe,Tigers,25.0,6.0,13.0,26.0,25.0,0.12,3.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,5.0,1.0,0.0,2.0,90.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,2002.0,6.0,Henry Mateo,Expos,25.0,6.0,22.0,25.0,23.0,0.174,4.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,6.0,0.0,2.0,0.0,99.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,2002.0,6.0,Larry Sutton,Athletics,32.0,6.0,7.0,20.0,19.0,0.105,2.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,8.0,0.0,0.0,0.0,91.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006,2002.0,6.0,Chone Figgins,Angels,24.0,6.0,15.0,12.0,12.0,0.16699999999999998,2.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,5.0,0.0,2.0,1.0,51.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,2002.0,6.0,Donovan Osborne,Cubs,33.0,-1.0,11.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,2002.0,Donovan Osborne,Cubs,33.0,7.0,0.0,1.0,6.19,11.0,0.1,11.0,0.0,0.0,0.0,0.0,0.0,16.0,19.0,11.0,1.0,10.0,2.0,0.0,0.0,13.0,77.0,286.0
1008,0.0,5.6,Jason Pearson,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,Jason Pearson,Padres,26.0,5.6,0.0,0.0,0.0,0.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,22.0
1009,0.0,5.599999999999994,Rich Rodriguez,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,Rich Rodriguez,Rangers,39.0,5.599999999999994,3.0,2.0,5.4,10.0,0.1,36.0,0.0,0.0,0.0,1.0,2.0,16.2,14.0,10.0,1.0,11.0,1.0,1.0,0.0,12.0,72.0,254.0
1010,2002.0,5.0,Esteban German,Athletics,24.0,5.0,9.0,40.0,35.0,0.2,7.0,7.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,11.0,1.0,1.0,0.0,162.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,0.0,5.0,Dewon Brazelton,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,Dewon Brazelton,Devil Rays,22.0,5.0,0.0,1.0,4.85,7.0,-0.2,2.0,2.0,0.0,0.0,0.0,0.0,13.0,12.0,7.0,3.0,6.0,0.0,2.0,0.0,5.0,51.0,170.0
1012,2002.0,5.0,Dusty Wathan,Royals,28.0,5.0,3.0,6.0,5.0,0.6,3.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,22.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1013,2002.0,4.600000000000001,Nerio Rodriguez,- - -,31.0,-1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2002.0,Nerio Rodriguez,- - -,31.0,5.600000000000001,0.0,0.0,3.86,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.2,4.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,20.0,64.0
1014,0.0,4.600000000000001,Matt Duff,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,Matt Duff,Cardinals,27.0,4.600000000000001,0.0,0.0,4.76,3.0,-0.1,7.0,0.0,0.0,0.0,0.0,0.0,5.2,3.0,3.0,0.0,8.0,2.0,0.0,0.0,4.0,28.0,123.0
1015,0.0,4.600000000000001,Chad Fox,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,Chad Fox,Brewers,31.0,4.600000000000001,1.0,0.0,5.79,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.2,6.0,3.0,0.0,5.0,1.0,0.0,0.0,3.0,25.0,87.0
1016,0.0,4.599999999999994,Steve Woodard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,Steve Woodard,Rangers,27.0,4.599999999999994,0.0,0.0,6.62,13.0,-0.2,14.0,0.0,0.0,0.0,0.0,1.0,17.2,20.0,13.0,4.0,8.0,1.0,2.0,1.0,14.0,83.0,322.0
1017,2002.0,4.300000000000004,Rodney Myers,Padres,33.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2002.0,Rodney Myers,Padres,33.0,4.300000000000004,1.0,1.0,5.91,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,21.1,29.0,20.0,1.0,10.0,0.0,3.0,0.0,11.0,101.0,348.0
1018,0.0,4.300000000000004,Rich Garces,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,Rich Garces,Red Sox,31.0,4.300000000000004,0.0,1.0,7.59,18.0,-0.4,26.0,0.0,0.0,0.0,0.0,0.0,21.1,21.0,20.0,4.0,12.0,2.0,3.0,0.0,16.0,97.0,416.0
1019,0.0,4.300000000000002,Courtney Duncan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,Courtney Duncan,Cubs,27.0,4.300000000000002,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,41.0
1020,2002.0,4.0,Barry Wesson,Astros,25.0,4.0,15.0,21.0,20.0,0.2,4.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,74.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1021,2002.0,4.0,Raul Chavez,Astros,29.0,4.0,2.0,6.0,4.0,0.25,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1022,0.0,4.0,Brandon Lyon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,Brandon Lyon,Blue Jays,22.0,4.0,1.0,4.0,6.53,45.0,-0.2,15.0,10.0,0.0,0.0,0.0,1.0,62.0,78.0,47.0,14.0,19.0,2.0,2.0,0.0,30.0,279.0,1023.0
1023,2002.0,4.0,Bruce Aven,Indians,30.0,4.0,7.0,21.0,17.0,0.118,2.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,78.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1024,0.0,4.0,Jae Seo,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,Jae Seo,Mets,25.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,17.0
1025,2002.0,4.0,Mike Caruso,Royals,25.0,4.0,12.0,21.0,20.0,0.1,2.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,63.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,2002.0,4.0,Jason Hart,Rangers,24.0,4.0,10.0,17.0,15.0,0.267,4.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,69.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1027,2002.0,4.0,Lou Collier,Expos,28.0,4.0,13.0,14.0,11.0,0.091,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,55.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
