Rank,Season_bat,Total_Points,Name_bat,Team_bat,Age_bat,Points_bat,G_bat,PA_bat,AB_bat,AVG_bat,H_bat,1B_bat,2B_bat,3B_bat,HR_bat,R_bat,RBI_bat,BB_bat,IBB_bat,SO_bat,HBP_bat,SB_bat,CS_bat,Pitches_bat,Season_pit,Name_pit,Team_pit,Age_pit,Points_pit,W_pit,L_pit,ERA_pit,ER_pit,WAR_pit,G_pit,GS_pit,CG_pit,ShO_pit,SV_pit,BS_pit,IP_pit,H_pit,R_pit,HR_pit,BB_pit,IBB_pit,HBP_pit,BK_pit,SO_pit,TBF_pit,Pitches_pit
998,2000.0,0.0,Damian Rolls,Devil Rays,22.0,0.0,4.0,3.0,3.0,0.333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
999,2000.0,0.0,John Wasdin,Rockies,27.0,0.0,14.0,9.0,8.0,0.25,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2000.0,John Wasdin,- - -,27.0,0.0,1.0,6.0,5.38,48.0,0.6,39.0,4.0,1.0,0.0,1.0,0.0,80.1,90.0,48.0,14.0,24.0,3.0,5.0,0.0,71.0,352.0,0.0
1000,2000.0,0.0,Justin Speier,Indians,26.0,0.0,47.0,2.0,2.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0,Justin Speier,Indians,26.0,0.0,5.0,2.0,3.29,25.0,0.6,47.0,0.0,0.0,0.0,0.0,0.0,68.1,57.0,27.0,9.0,28.0,3.0,4.0,1.0,69.0,290.0,0.0
1001,2000.0,0.0,Alex Fernandez,Marlins,30.0,0.0,9.0,20.0,17.0,0.118,2.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,2000.0,Alex Fernandez,Marlins,30.0,0.0,4.0,4.0,4.13,24.0,0.6,8.0,8.0,0.0,0.0,0.0,0.0,52.1,59.0,25.0,7.0,16.0,1.0,0.0,0.0,27.0,222.0,0.0
1002,2000.0,0.0,Paul Byrd,Phillies,29.0,0.0,17.0,24.0,20.0,0.15,3.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,2000.0,Paul Byrd,Phillies,29.0,0.0,2.0,9.0,6.51,60.0,-0.1,17.0,15.0,0.0,0.0,0.0,0.0,83.0,89.0,67.0,17.0,35.0,2.0,3.0,0.0,53.0,371.0,0.0
1003,2000.0,0.0,Dennys Reyes,Reds,23.0,0.0,62.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0,Dennys Reyes,Reds,23.0,0.0,2.0,1.0,4.53,22.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,43.2,43.0,31.0,5.0,29.0,0.0,1.0,0.0,36.0,200.0,0.0
1004,2000.0,0.0,Andrew Lorraine,Cubs,27.0,0.0,8.0,11.0,8.0,0.125,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2000.0,Andrew Lorraine,- - -,27.0,0.0,1.0,2.0,5.88,27.0,0.2,18.0,5.0,0.0,0.0,0.0,0.0,41.1,44.0,29.0,6.0,23.0,1.0,0.0,1.0,30.0,189.0,0.0
1005,2000.0,0.0,Matt Morris,Cardinals,25.0,0.0,32.0,6.0,3.0,0.333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0,Matt Morris,Cardinals,25.0,0.0,3.0,3.0,3.57,21.0,0.9,31.0,0.0,0.0,0.0,4.0,0.0,53.0,53.0,22.0,3.0,17.0,1.0,2.0,0.0,34.0,226.0,0.0
1006,2000.0,0.0,Vic Darensbourg,Marlins,29.0,0.0,56.0,8.0,8.0,0.25,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2000.0,Vic Darensbourg,Marlins,29.0,0.0,5.0,3.0,4.06,28.0,0.5,56.0,0.0,0.0,0.0,0.0,0.0,62.0,61.0,32.0,7.0,28.0,1.0,2.0,0.0,59.0,274.0,0.0
1007,2000.0,0.0,Russ Springer,Diamondbacks,31.0,0.0,52.0,5.0,5.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0,Russ Springer,Diamondbacks,31.0,0.0,2.0,4.0,5.08,35.0,-0.2,52.0,0.0,0.0,0.0,0.0,0.0,62.0,63.0,36.0,11.0,34.0,6.0,2.0,0.0,59.0,282.0,0.0
1008,2000.0,0.0,Mac Suzuki,Royals,25.0,0.0,32.0,6.0,5.0,0.2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2000.0,Mac Suzuki,Royals,25.0,0.0,8.0,10.0,4.34,91.0,2.3,32.0,29.0,1.0,1.0,0.0,0.0,188.2,195.0,100.0,26.0,94.0,6.0,3.0,0.0,135.0,839.0,0.0
1009,2000.0,0.0,John Burkett,Braves,35.0,0.0,31.0,51.0,42.0,0.14300000000000002,6.0,5.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0,15.0,0.0,0.0,0.0,0.0,2000.0,John Burkett,Braves,35.0,0.0,10.0,6.0,4.89,73.0,2.5,31.0,22.0,0.0,0.0,0.0,0.0,134.1,162.0,79.0,13.0,51.0,2.0,4.0,0.0,110.0,603.0,0.0
1010,2000.0,0.0,Rick White,Mets,31.0,0.0,24.0,5.0,5.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0,Rick White,- - -,31.0,0.0,5.0,9.0,3.52,39.0,0.7,66.0,0.0,0.0,0.0,3.0,0.0,99.2,83.0,44.0,9.0,38.0,5.0,7.0,0.0,67.0,420.0,0.0
1011,2000.0,0.0,David Cone,Yankees,37.0,0.0,30.0,3.0,3.0,0.333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0,David Cone,Yankees,37.0,0.0,4.0,14.0,6.91,119.0,1.0,30.0,29.0,0.0,0.0,0.0,0.0,155.0,192.0,124.0,25.0,82.0,3.0,9.0,0.0,120.0,733.0,0.0
1012,2000.0,0.0,John Halama,Mariners,28.0,0.0,30.0,3.0,2.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0,John Halama,Mariners,28.0,0.0,14.0,9.0,5.08,94.0,2.3,30.0,30.0,1.0,1.0,0.0,0.0,166.2,206.0,108.0,19.0,56.0,0.0,2.0,1.0,87.0,736.0,0.0
1013,2000.0,0.0,Horacio Estrada,Brewers,24.0,0.0,7.0,8.0,7.0,0.14300000000000002,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2000.0,Horacio Estrada,Brewers,24.0,0.0,3.0,0.0,6.29,17.0,-0.4,7.0,4.0,0.0,0.0,0.0,0.0,24.1,30.0,18.0,5.0,20.0,4.0,2.0,0.0,13.0,123.0,0.0
1014,2000.0,0.0,Mike Garcia,Pirates,32.0,0.0,13.0,3.0,3.0,0.333,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2000.0,Mike Garcia,Pirates,32.0,0.0,0.0,2.0,11.12,14.0,0.1,13.0,0.0,0.0,0.0,0.0,0.0,11.1,21.0,15.0,1.0,7.0,1.0,0.0,0.0,9.0,59.0,0.0
1015,2000.0,0.0,Trey Moore,Expos,27.0,0.0,8.0,11.0,8.0,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2000.0,Trey Moore,Expos,27.0,0.0,1.0,5.0,6.62,26.0,-0.2,8.0,8.0,0.0,0.0,0.0,0.0,35.1,55.0,31.0,7.0,21.0,1.0,4.0,1.0,24.0,178.0,0.0
1016,2000.0,0.0,Nate Rolison,Marlins,23.0,0.0,8.0,16.0,13.0,0.077,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1017,2000.0,0.0,Stan Spencer,Padres,31.0,0.0,9.0,14.0,12.0,0.333,4.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2000.0,Stan Spencer,Padres,31.0,0.0,2.0,2.0,3.26,18.0,0.6,8.0,8.0,0.0,0.0,0.0,0.0,49.2,44.0,22.0,7.0,19.0,1.0,2.0,1.0,40.0,208.0,0.0
1018,2000.0,0.0,Mark Bellhorn,Athletics,25.0,0.0,9.0,15.0,13.0,0.154,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1019,2000.0,0.0,Scott Sullivan,Reds,29.0,0.0,80.0,7.0,7.0,0.28600000000000003,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2000.0,Scott Sullivan,Reds,29.0,0.0,3.0,6.0,3.47,41.0,0.9,79.0,0.0,0.0,0.0,3.0,0.0,106.1,87.0,44.0,14.0,38.0,8.0,9.0,0.0,96.0,439.0,0.0
1020,2000.0,0.0,Mike Metcalfe,Dodgers,27.0,0.0,4.0,13.0,12.0,0.083,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1021,2000.0,0.0,John Snyder,Brewers,25.0,0.0,24.0,42.0,38.0,0.079,3.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,7.0,1.0,0.0,0.0,0.0,2000.0,John Snyder,Brewers,25.0,0.0,3.0,10.0,6.17,87.0,1.3,23.0,23.0,0.0,0.0,0.0,0.0,127.0,147.0,95.0,8.0,77.0,10.0,9.0,0.0,69.0,596.0,0.0
1022,2000.0,0.0,Brian O'Connor,Pirates,23.0,0.0,6.0,2.0,2.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0,Brian O'Connor,Pirates,23.0,0.0,0.0,0.0,5.11,7.0,-0.2,6.0,1.0,0.0,0.0,0.0,0.0,12.1,12.0,11.0,2.0,11.0,0.0,1.0,0.0,7.0,62.0,0.0
1023,2000.0,-1.0,Terry Adams,Dodgers,27.0,-1.0,66.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0,Terry Adams,Dodgers,27.0,0.0,6.0,9.0,3.52,33.0,0.8,66.0,0.0,0.0,0.0,2.0,0.0,84.1,80.0,42.0,6.0,39.0,0.0,0.0,0.0,56.0,370.0,0.0
1024,2000.0,-1.0,Andy Larkin,Reds,26.0,-1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0,Andy Larkin,- - -,26.0,0.0,0.0,3.0,7.96,23.0,-0.2,21.0,0.0,0.0,0.0,1.0,0.0,26.0,35.0,24.0,6.0,16.0,2.0,0.0,0.0,24.0,127.0,0.0
1025,2000.0,-1.0,Kevin Jarvis,Rockies,30.0,-1.0,25.0,40.0,34.0,0.08800000000000001,3.0,2.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,11.0,1.0,0.0,0.0,0.0,2000.0,Kevin Jarvis,Rockies,30.0,0.0,3.0,4.0,5.95,76.0,0.6,24.0,19.0,0.0,0.0,0.0,0.0,115.0,138.0,83.0,26.0,33.0,3.0,4.0,0.0,60.0,505.0,0.0
1026,2000.0,-1.0,Ariel Prieto,Athletics,30.0,-1.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0,Ariel Prieto,Athletics,30.0,0.0,1.0,2.0,5.12,18.0,0.4,8.0,6.0,0.0,0.0,0.0,0.0,31.2,42.0,21.0,3.0,13.0,0.0,1.0,0.0,19.0,148.0,0.0
1027,2000.0,-1.0,Will Cunnane,Padres,26.0,-1.0,27.0,7.0,7.0,0.14300000000000002,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2000.0,Will Cunnane,Padres,26.0,0.0,1.0,1.0,4.23,18.0,0.5,27.0,3.0,0.0,0.0,0.0,0.0,38.1,35.0,21.0,2.0,21.0,0.0,1.0,0.0,34.0,169.0,0.0
1028,2000.0,-1.0,Frank Rodriguez,Mariners,27.0,-1.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0,Frank Rodriguez,Mariners,27.0,0.0,2.0,1.0,6.27,33.0,-0.4,23.0,0.0,0.0,0.0,0.0,0.0,47.1,60.0,33.0,8.0,22.0,2.0,0.0,0.0,19.0,214.0,0.0
1029,2000.0,-1.0,Heathcliff Slocumb,Cardinals,34.0,-1.0,44.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0,Heathcliff Slocumb,- - -,34.0,0.0,2.0,4.0,4.98,38.0,-0.2,65.0,0.0,0.0,0.0,1.0,0.0,68.2,69.0,43.0,9.0,37.0,4.0,3.0,2.0,46.0,309.0,0.0
1030,2000.0,-1.0,Jerry Spradlin,Cubs,33.0,-1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0,Jerry Spradlin,- - -,33.0,0.0,4.0,5.0,6.0,60.0,0.8,58.0,1.0,0.0,0.0,7.0,0.0,90.0,101.0,64.0,11.0,32.0,3.0,4.0,0.0,67.0,390.0,0.0
1031,2000.0,-1.0,Jamie Arnold,Cubs,26.0,-1.0,12.0,10.0,9.0,0.111,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2000.0,Jamie Arnold,- - -,26.0,0.0,0.0,3.0,6.18,27.0,0.3,14.0,4.0,0.0,0.0,1.0,0.0,39.1,38.0,31.0,1.0,24.0,0.0,4.0,0.0,16.0,181.0,0.0
1032,2000.0,-1.0,Joe Strong,Marlins,37.0,-1.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0,Joe Strong,Marlins,37.0,0.0,1.0,1.0,7.32,16.0,-0.1,18.0,0.0,0.0,0.0,1.0,0.0,19.2,26.0,16.0,3.0,12.0,1.0,2.0,0.0,18.0,95.0,0.0
1033,2000.0,-1.0,Mark Thompson,Cardinals,29.0,-1.0,20.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0,Mark Thompson,Cardinals,29.0,0.0,1.0,1.0,5.04,14.0,-0.2,20.0,0.0,0.0,0.0,0.0,0.0,25.0,24.0,21.0,4.0,15.0,0.0,3.0,0.0,19.0,116.0,0.0
1034,2000.0,-1.0,Cory Lidle,Devil Rays,28.0,-1.0,31.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0,Cory Lidle,Devil Rays,28.0,0.0,4.0,6.0,5.03,54.0,1.0,31.0,11.0,0.0,0.0,0.0,0.0,96.2,114.0,61.0,13.0,29.0,3.0,3.0,0.0,62.0,424.0,0.0
1035,2000.0,-1.0,Wes Helms,Braves,24.0,-1.0,6.0,5.0,5.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1036,2000.0,-1.0,Matt Skrmetta,Pirates,27.0,-1.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0,Matt Skrmetta,- - -,27.0,0.0,2.0,2.0,11.66,19.0,-0.2,14.0,0.0,0.0,0.0,0.0,0.0,14.2,19.0,22.0,3.0,9.0,0.0,1.0,0.0,11.0,73.0,0.0
1037,2000.0,-1.0,Keith Glauber,Reds,28.0,-1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0,Keith Glauber,Reds,28.0,0.0,0.0,0.0,3.68,3.0,0.1,4.0,0.0,0.0,0.0,0.0,0.0,7.1,5.0,3.0,0.0,2.0,0.0,1.0,0.0,4.0,30.0,0.0
1038,2000.0,-1.0,Mike Hubbard,Braves,29.0,-1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1039,2000.0,-1.0,Chris Carpenter,Blue Jays,25.0,-1.0,34.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0,Chris Carpenter,Blue Jays,25.0,0.0,10.0,12.0,6.26,122.0,0.7,34.0,27.0,2.0,0.0,0.0,0.0,175.1,204.0,130.0,30.0,83.0,1.0,5.0,0.0,113.0,795.0,0.0
1040,2000.0,-1.0,Matt Williams,Brewers,29.0,-1.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0,Matt Williams,Brewers,29.0,0.0,0.0,0.0,7.0,7.0,-0.4,11.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,7.0,2.0,13.0,0.0,1.0,0.0,7.0,46.0,0.0
1041,2000.0,-1.0,Jamie Moyer,Mariners,37.0,-1.0,26.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0,Jamie Moyer,Mariners,37.0,0.0,13.0,10.0,5.49,94.0,1.8,26.0,26.0,0.0,0.0,0.0,0.0,154.0,173.0,103.0,22.0,53.0,2.0,3.0,1.0,98.0,678.0,0.0
1042,2000.0,-1.0,Tim Worrell,Cubs,32.0,-1.0,54.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0,Tim Worrell,- - -,32.0,0.0,5.0,6.0,2.99,23.0,0.3,59.0,0.0,0.0,0.0,3.0,0.0,69.1,72.0,26.0,10.0,29.0,11.0,1.0,0.0,57.0,307.0,0.0
1043,2000.0,-1.0,Steve Kline,Expos,27.0,-1.0,83.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0,Steve Kline,Expos,27.0,0.0,1.0,5.0,3.5,32.0,1.1,83.0,0.0,0.0,0.0,14.0,0.0,82.1,88.0,36.0,8.0,27.0,2.0,3.0,0.0,64.0,349.0,0.0
1044,2000.0,-1.0,Joe Rodriguez,Cardinals,25.0,-1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0,Joe Rodriguez,Cardinals,25.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,2.0,19.0,0.0
1045,2000.0,-1.0,John Roskos,Padres,25.0,-1.0,14.0,30.0,27.0,0.037000000000000005,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,2000.0,-1.0,Dave Burba,Indians,33.0,-1.0,32.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0,Dave Burba,Indians,33.0,0.0,16.0,6.0,4.47,95.0,4.2,32.0,32.0,0.0,0.0,0.0,0.0,191.1,199.0,99.0,19.0,91.0,2.0,2.0,0.0,180.0,848.0,0.0
1047,2000.0,-1.0,Jay Powell,Astros,28.0,-1.0,30.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0,Jay Powell,Astros,28.0,0.0,1.0,1.0,5.67,17.0,0.1,29.0,0.0,0.0,0.0,0.0,0.0,27.0,29.0,18.0,1.0,19.0,1.0,0.0,0.0,16.0,127.0,0.0
1048,2000.0,-1.0,Rich Rodriguez,Mets,37.0,-1.0,32.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0,Rich Rodriguez,Mets,37.0,0.0,0.0,1.0,7.78,32.0,-0.3,32.0,0.0,0.0,0.0,0.0,0.0,37.0,59.0,40.0,7.0,15.0,0.0,3.0,1.0,18.0,185.0,0.0
1049,2000.0,-1.0,Michael Young,Rangers,23.0,-1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,2000.0,-1.0,Felix Heredia,Cubs,25.0,-1.0,74.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0,Felix Heredia,Cubs,25.0,0.0,7.0,3.0,4.76,31.0,0.4,74.0,0.0,0.0,0.0,2.0,0.0,58.2,46.0,31.0,6.0,33.0,4.0,2.0,0.0,52.0,250.0,0.0
1051,2000.0,-1.0,Willie Blair,Tigers,34.0,-1.0,47.0,3.0,3.0,0.333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2000.0,Willie Blair,Tigers,34.0,0.0,10.0,6.0,4.88,85.0,1.6,47.0,17.0,0.0,0.0,0.0,0.0,156.2,185.0,89.0,20.0,35.0,0.0,2.0,0.0,74.0,671.0,0.0
1052,2000.0,-1.0,Josh Phelps,Blue Jays,22.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1053,2000.0,-1.0,Hipolito Pichardo,Red Sox,30.0,-1.0,38.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0,Hipolito Pichardo,Red Sox,30.0,0.0,6.0,3.0,3.46,25.0,1.2,38.0,1.0,0.0,0.0,1.0,0.0,65.0,63.0,29.0,1.0,26.0,2.0,3.0,0.0,37.0,275.0,0.0
1054,2000.0,-1.0,Yorkis Perez,Astros,32.0,-1.0,33.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0,Yorkis Perez,Astros,32.0,0.0,2.0,1.0,5.16,13.0,-0.1,33.0,0.0,0.0,0.0,0.0,0.0,22.2,25.0,18.0,4.0,14.0,2.0,0.0,0.0,21.0,111.0,0.0
1055,2000.0,-1.0,Pete Munro,Blue Jays,25.0,-1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0,Pete Munro,Blue Jays,25.0,0.0,1.0,1.0,5.96,17.0,0.2,9.0,3.0,0.0,0.0,0.0,0.0,25.2,38.0,22.0,1.0,16.0,0.0,3.0,0.0,16.0,127.0,0.0
1056,2000.0,-1.0,Stan Belinda,Rockies,33.0,-1.0,47.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0,Stan Belinda,- - -,33.0,0.0,1.0,3.0,7.71,40.0,-0.5,56.0,0.0,0.0,0.0,1.0,0.0,46.2,55.0,44.0,14.0,22.0,5.0,3.0,0.0,51.0,220.0,0.0
1057,2000.0,-1.0,Matt Blank,Expos,24.0,-1.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0,Matt Blank,Expos,24.0,0.0,0.0,1.0,5.14,8.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,8.0,1.0,5.0,1.0,1.0,0.0,4.0,63.0,0.0
1058,2000.0,-1.0,Jerry Dipoto,Rockies,32.0,-1.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0,Jerry Dipoto,Rockies,32.0,0.0,0.0,0.0,3.95,6.0,0.2,17.0,0.0,0.0,0.0,0.0,0.0,13.2,16.0,6.0,1.0,5.0,2.0,0.0,0.0,9.0,59.0,0.0
1059,2000.0,-1.0,Hector Mercado,Reds,26.0,-1.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0,Hector Mercado,Reds,26.0,0.0,0.0,0.0,4.5,7.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,7.0,2.0,8.0,0.0,0.0,0.0,13.0,60.0,0.0
